state_index,state_label,sensitivity_mhz_per_g,pi_time_us,wait_time_us,scan_phase_rad,mean_excited_population,population_std_across_noise_shots,population_sem,fitted_population
8,"[2, 0]",4.0589839045424014e-05,79.04,250.0,0.39269908169872414,0.9143634012655086,0.11420695686411232,0.008075651365729334,0.9199159303881085
8,"[2, 0]",4.0589839045424014e-05,79.04,250.0,0.7853981633974483,0.8297424020887402,0.12763929321556303,0.00902546097785827,0.8200309073142082
8,"[2, 0]",4.0589839045424014e-05,79.04,250.0,1.1780972450961724,0.6812755994734352,0.15418383127608487,0.01090244326446421,0.6707107337796706
8,"[2, 0]",4.0589839045424014e-05,79.04,250.0,1.5707963267948966,0.49960505249375253,0.15947151653299887,0.011276339074658612,0.4946880526143853
8,"[2, 0]",4.0589839045424014e-05,79.04,250.0,1.9634954084936207,0.3092931071589091,0.1729007728816169,0.012225930897698642,0.3187607213761887
8,"[2, 0]",4.0589839045424014e-05,79.04,250.0,2.356194490192345,0.163174676167477,0.13871402229347066,0.009808562580937503,0.1697120814608673
8,"[2, 0]",4.0589839045424014e-05,79.04,250.0,2.748893571891069,0.07379417045792086,0.1018852810647937,0.007204377314401297,0.07023343716624342
8,"[2, 0]",4.0589839045424014e-05,79.04,250.0,3.141592653589793,0.02985369017172817,0.07371993997906032,0.005212786946785882,0.03546951031001727
8,"[2, 0]",4.0589839045424014e-05,79.04,250.0,3.5342917352885173,0.07826223069247211,0.11153992808279718,0.007887063952040571,0.07071279362026789
8,"[2, 0]",4.0589839045424014e-05,79.04,250.0,3.9269908169872414,0.18294818463915455,0.1486697960695118,0.010512542095837293,0.17059781669416807
8,"[2, 0]",4.0589839045424014e-05,79.04,250.0,4.319689898685965,0.30905612932293935,0.14718939540302634,0.010407861960822795,0.3199179902287055
